Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
0,51,30.60154297031701,0.0019841560000486425,2.891786575317383,True
1,55,18.32053813792941,0.0019378389999928913,2.8913135528564453,True
2,31,16.0801214964778,0.0019232980000083444,2.891031265258789,True
3,34,23.5620025451528,0.002034275999960755,2.891511917114258,True
4,51,20.985164504008623,0.0019431030000305327,2.8913745880126953,True
5,48,14.371762955080193,0.0019533469999828412,2.891237258911133,True
6,42,7.13884442862813,0.0019459229999938543,2.890962600708008,False
7,46,8.377411134300305,0.002051982000011776,2.891031265258789,True
8,15,16.395660499960954,0.0019221809999976358,2.8911685943603516,True
9,37,48.46029831381458,0.0019478400000139118,2.8919239044189453,False
10,36,4.154489792867073,0.0019265319999703934,2.891031265258789,True
11,5,10.27097287793215,0.0019666990000359874,2.890962600708008,False
12,13,4.260241532224201,0.0019606089999797405,2.890962600708008,True
13,22,9.27228940043095,0.0020580080000058842,2.8911685943603516,False
14,51,102.26229010421578,0.0020414840000171353,2.8929386138916016,True
15,35,17.89747530003416,0.0019409710000104496,2.8913211822509766,True
16,32,6.085312857097508,0.0019534190000172202,2.890962600708008,True
17,7,8.335485047953696,0.0019255970000244815,2.8910999298095703,True
18,47,16.35289230077157,0.001935887999991337,2.890962600708008,False
19,51,15.419541051173736,0.002282648000004883,2.8913135528564453,True
20,45,7.816051072743748,0.0019215940000094633,2.890962600708008,True
21,45,2.4095094154370993,0.0019501520000062555,2.890962600708008,True
22,54,15.870593546187857,0.0019509360000142806,2.8911685943603516,False
23,11,5.0754184462407075,0.0019558260000280825,2.891031265258789,True
24,39,34.89284199367621,0.001930861999994704,2.891214370727539,False
25,49,3.931951496592725,0.0019322929999816552,2.890962600708008,True
26,55,33.462525739240085,0.0019959379999932025,2.891733169555664,True
27,25,4.415909455335949,0.0019138130000442288,2.890962600708008,True
28,13,6.3297868916685225,0.0020535460000132844,2.891031265258789,True
29,38,6.698828038504779,0.001972559000023466,2.890962600708008,True
30,55,18.082102336827624,0.0020389520000207995,2.8911685943603516,False
31,42,7.315762052743377,0.0018814769999835335,2.890962600708008,True
32,51,10.670135451127777,0.0019639419999748498,2.891237258911133,True
33,10,10.203797382534656,0.0020091540000066743,2.891031265258789,True
34,51,73.40451287157362,0.0019951289999653454,2.8926868438720703,True
35,8,11.062372849255762,0.0019286460000103034,2.8911685943603516,False
36,26,11.719750067777408,0.0018993890000160718,2.891031265258789,True
37,28,26.512377374090416,0.0019519919999879676,2.891176223754883,True
38,9,14.35883435795696,0.0019253999999477855,2.891031265258789,False
39,55,11.63024699492458,0.001995237000016914,2.891237258911133,True
40,39,19.773013719108086,0.001958376999994016,2.891389846801758,True
41,56,14.939152774935218,0.002038829000014175,2.891244888305664,True
42,48,9.2473673842252,0.0019039869999915027,2.890962600708008,True
43,52,6.081414412091366,0.0019085210000184816,2.890962600708008,True
44,47,14.615005866389765,0.00195522600000686,2.890962600708008,False
45,31,10.444962954622287,0.002035295999974096,2.891031265258789,True
46,25,6.640922298748474,0.0019797890000177176,2.8910999298095703,True
47,16,7.70455488319468,0.0020694230000231073,2.890962600708008,False
48,36,8.50371812405311,0.00201540699998759,2.890962600708008,True
49,26,4.249756561843728,0.001989975000014965,2.890962600708008,True
50,40,7.106515377174634,0.002010005999977693,2.891031265258789,True
51,32,47.32601301018966,0.0019800869999926363,2.891824722290039,True
52,36,4.584829472687967,0.002183396999953402,2.890962600708008,True
53,50,3.8838184451415265,0.0019090610000489505,2.890962600708008,True
54,49,3.053579123621012,0.001924029999997856,2.890962600708008,True
55,53,10.909224279609138,0.001902732000019114,2.890962600708008,False
56,26,4.88022347577268,0.001932570000008127,2.891031265258789,True
57,36,8.071091817675722,0.0019027430000164713,2.890962600708008,False
58,46,6.3301559811188675,0.0019232270000202334,2.890962600708008,False
59,54,28.603272919513074,0.0019614079999996648,2.891427993774414,False
