Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
10,17,1.5545670426153975,0.019708898999851954,1.2206544876098633,True
21,274,1.8907785043044818,0.005361768000511802,1.2175054550170898,True
82,199,2.4013472258915862,0.007520991000092181,1.2171783447265625,True
87,157,2.829882911399547,0.012595053000040934,1.2175989151000977,True
118,57,1.8497512974429369,0.009776619999684044,1.2169275283813477,True
123,161,1.5199183969154042,0.03196195199961949,1.217184066772461,True
126,242,2.5119455890958107,0.01405918499949621,1.2171144485473633,True
157,214,1.8931693823526548,0.01485432099980244,1.2175092697143555,True
187,235,1.9550089834956397,0.009347203000288573,1.2174873352050781,True
194,242,1.979098321404921,0.03272499099966808,1.2173843383789062,True
215,121,1.291080466780148,0.03975429799993435,1.2176885604858398,True
229,17,1.7632842990219153,0.03240563300005306,1.2173748016357422,True
234,17,1.6832364032261442,0.02085815200007346,1.217148780822754,True
246,214,1.9004707996329948,0.030897585000275285,1.2166862487792969,True
294,161,1.794360653269611,0.007233776999783004,1.2177696228027344,True
301,32,1.4001778613638411,0.03943851699932566,1.2173223495483398,True
312,58,2.9634216918179184,0.01813625700015109,1.2173652648925781,True
342,181,4.887228789930768,0.033875474000524264,1.2177066802978516,True
431,161,2.0626601238768028,0.028438231999643904,1.2176952362060547,True
441,32,2.051012144804435,0.02985275300034118,1.2175493240356445,True
451,242,1.6508709717990058,0.03581228300026851,1.2172279357910156,True
501,161,1.7051039936531303,0.02063184899998305,1.2173900604248047,True
601,58,2.235593435774908,0.029420217000733828,1.2175359725952148,True
610,121,3.019546235104587,0.004998813999918639,1.2172822952270508,True
638,161,2.087131329831149,0.04200113300066732,1.217721939086914,True
645,58,2.47329716873068,0.024829073000546487,1.2170467376708984,True
653,113,2.5917863992269443,0.04293871600020793,1.2174854278564453,True
702,113,2.7858753844115443,0.04236154299996997,1.2175397872924805,True
712,201,1.9544616922617941,0.032697852000637795,1.2180042266845703,True
726,157,2.478167518441253,0.013943502999609336,1.2176599502563477,True
754,235,3.636822839686302,0.029456659000061336,1.2171611785888672,True
766,242,2.1375532316067942,0.012120019000576576,1.218597412109375,True
811,201,1.6184521191675494,0.026151547999688773,1.217219352722168,True
814,242,1.4483558753891834,0.008519470000464935,1.2171754837036133,True
821,242,1.6348535976029548,0.03144728999996005,1.2170753479003906,True
835,32,1.6776224915730047,0.0071055749995139195,1.2183713912963867,True
852,498,8.996634839471145,0.04546942800061515,1.2191991806030273,False
879,58,2.455363861083825,0.014772933999665838,1.2171087265014648,True
885,74,3.1923796947968253,0.04516647800028295,1.2173290252685547,True
912,242,1.5978604162081957,0.04868560700015223,1.2169151306152344,True
937,17,1.3531115304271413,0.008658860000650748,1.216609001159668,True
979,74,2.2218747048110137,0.005227587000263156,1.2169551849365234,True
1007,243,2.6725709331178686,0.02022213400050532,1.2174301147460938,True
1011,32,8.021017402951257,0.007102782999936608,1.2167387008666992,True
1041,242,2.5617198649678556,0.048911884999142785,1.2172155380249023,True
1045,57,1.9398834686320605,0.005150834000232862,1.2171258926391602,True
1046,201,2.170750812522354,0.007384878000266326,1.2186393737792969,True
1059,32,2.4323230008525427,0.03387511300024926,1.2172260284423828,True
1067,161,1.8946304454542,0.007805389000168361,1.2172651290893555,True
1069,162,1.9812934214901345,0.016524480000043695,1.2184982299804688,True
1084,121,1.806041762265739,0.008676231000208645,1.2177495956420898,True
1087,58,2.3654315346304475,0.012209718999656616,1.217214584350586,True
1110,235,2.2666300390680463,0.01458801900025719,1.2174406051635742,True
1153,57,2.001289814983421,0.04473999199944956,1.2174816131591797,True
1174,199,2.2169388476746295,0.03531247499995516,1.2179698944091797,True
1175,201,1.5327682636866837,0.05107894899992971,1.2181758880615234,True
1193,137,2.891716687081695,0.04464798799926939,1.217604637145996,True
1234,201,2.5340489780098556,0.04552126899943687,1.2179136276245117,True
1237,201,1.40466127912576,0.061097181999684835,1.217179298400879,True
1239,242,1.8152377462454965,0.0124001149997639,1.217320442199707,True
1240,161,1.212223862084023,0.04179680200013536,1.2174930572509766,True
1241,162,1.8566167913879263,0.03911910499937221,1.2172527313232422,True
1256,58,1.825238725877879,0.019031855999855907,1.2168588638305664,True
1288,188,1.7384282481406386,0.04760404599983303,1.2188711166381836,True
1299,242,1.866002207277705,0.01857292399927246,1.2171669006347656,True
1334,214,1.5190204172296875,0.010790666000502824,1.2178592681884766,True
1350,17,2.5715636392958414,0.012698401999841735,1.217386245727539,True
1357,274,1.573754138676171,0.05030344400074682,1.217111587524414,True
1364,175,1.8656401859300695,0.02258728400011023,1.2180843353271484,True
1394,58,2.1915173468920397,0.030707539999639266,1.217911720275879,True
1436,80,1.557459145165974,0.017822235000494402,1.2173805236816406,True
1476,201,2.597847378851434,0.014127767999525531,1.2180957794189453,True
1477,121,2.1900530067430477,0.01864697399923898,1.2172231674194336,True
1495,32,1.7817840777165104,0.050099979999686184,1.2171220779418945,True
