Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
7,4785,0.0625,7.481399734388106e-05,0.09085941314697266,False
9,10,0.04166666666666663,0.00022381500093615614,0.09087467193603516,False
13,26,0.03125,7.638399983989075e-05,0.0908823013305664,False
14,16,0.03125,7.300700235646218e-05,0.0908823013305664,False
16,636,0.04166666666666663,7.155500134103931e-05,0.09087467193603516,False
17,8744,0.0,7.278800330823287e-05,0.09090518951416016,False
18,5399,0.01041666666666663,7.22799995855894e-05,0.0908975601196289,False
22,6348,0.01041666666666663,7.770099909976125e-05,0.0908975601196289,False
24,34,0.02083333333333337,7.8242999734357e-05,0.09088993072509766,False
25,565,0.04166666666666663,7.279399869730696e-05,0.09087467193603516,False
27,5657,0.01041666666666663,8.960400009527802e-05,0.0908975601196289,False
28,2789,0.03125,7.285399988177232e-05,0.0908823013305664,False
31,2791,0.01041666666666663,7.447400275850669e-05,0.0908975601196289,False
33,1036,0.04166666666666663,7.206199734355323e-05,0.09087467193603516,False
36,4621,0.03125,7.25840000086464e-05,0.0908823013305664,True
37,1422,0.03125,7.569199806312099e-05,0.0908823013305664,True
40,636,0.04166666666666663,9.043700265465304e-05,0.09087467193603516,False
41,5586,0.02083333333333337,7.389000165858306e-05,0.09088993072509766,False
42,3337,0.02083333333333337,8.825300028547645e-05,0.09088993072509766,False
47,3095,0.04166666666666663,8.3123999502277e-05,0.09087467193603516,False
49,3015,0.03125,7.413499770336784e-05,0.0908823013305664,False
51,5399,0.03125,7.231400013552047e-05,0.0908823013305664,False
52,26,0.02083333333333337,7.253600051626563e-05,0.09088993072509766,False
53,3042,0.04166666666666663,7.255899981828406e-05,0.09087467193603516,False
56,16,0.03125,7.654299770365469e-05,0.0908823013305664,False
58,34,0.02083333333333337,7.26690013834741e-05,0.09088993072509766,False
62,1016,0.01041666666666663,7.428300159517676e-05,0.0908975601196289,False
63,16,0.03125,7.279700002982281e-05,0.0908823013305664,False
66,34,0.02083333333333337,7.711999933235347e-05,0.09093570709228516,False
68,3327,0.02083333333333337,7.25800018699374e-05,0.09088993072509766,False
69,4785,0.05208333333333337,7.38279995857738e-05,0.0908670425415039,False
70,34,0.02083333333333337,7.751200246275403e-05,0.09093570709228516,False
71,4785,0.03125,7.192399789346382e-05,0.0908823013305664,False
72,6988,0.03125,7.18099981895648e-05,0.0908823013305664,True
73,2789,0.03125,8.881499888957478e-05,0.0908823013305664,False
77,6675,0.02083333333333337,7.887800165917724e-05,0.09088993072509766,False
84,16,0.03125,7.374000051640905e-05,0.0908823013305664,False
85,636,0.04166666666666663,7.332899986067787e-05,0.09087467193603516,False
88,10,0.04166666666666663,7.72400017012842e-05,0.0909585952758789,False
89,3337,0.03125,7.221400301204994e-05,0.0908823013305664,False
91,16,0.03125,7.577799988212064e-05,0.0908823013305664,False
93,10,0.04166666666666663,7.816899960744195e-05,0.0909585952758789,False
94,3419,0.02083333333333337,8.829199941828847e-05,0.09088993072509766,False
95,16,0.03125,7.448299948009662e-05,0.0908823013305664,False
97,909,0.02083333333333337,0.00010139999722014181,0.09088993072509766,False
99,4618,0.01041666666666663,7.41399999242276e-05,0.0908975601196289,True
102,1440,0.02083333333333337,7.494300007238053e-05,0.09088993072509766,True
107,679,0.04166666666666663,7.170100070652552e-05,0.09087467193603516,False
109,1455,0.03125,7.236700184876099e-05,0.0908823013305664,True
112,8694,0.02083333333333337,7.235799785121344e-05,0.09088993072509766,False
114,6888,0.02083333333333337,7.283399827429093e-05,0.09088993072509766,False
115,7042,0.02083333333333337,7.221700070658699e-05,0.09088993072509766,True
116,1478,0.03125,7.752699821139686e-05,0.0908823013305664,True
117,6224,0.02083333333333337,7.25760000932496e-05,0.09088993072509766,True
119,34,0.02083333333333337,7.620500036864541e-05,0.09093570709228516,False
122,6090,0.04166666666666663,7.965400072862394e-05,0.09087467193603516,True
123,2716,0.07291666666666663,8.229000013670884e-05,0.0908517837524414,True
125,2896,0.03125,7.319499854929745e-05,0.0908823013305664,True
126,2733,0.0625,7.186700167949311e-05,0.09085941314697266,True
129,2766,0.05208333333333337,7.314500180655159e-05,0.0908670425415039,True
133,2896,0.04166666666666663,7.277400072780438e-05,0.09087467193603516,True
137,3380,0.04166666666666663,7.151600220822729e-05,0.09087467193603516,False
138,636,0.01041666666666663,7.107499914127402e-05,0.0908975601196289,False
139,3667,0.02083333333333337,8.077900201897137e-05,0.09088993072509766,False
140,839,0.03125,7.346799975493923e-05,0.0908823013305664,True
144,3200,0.0,7.099299909896217e-05,0.09090518951416016,False
147,6799,0.02083333333333337,7.191799886641093e-05,0.09088993072509766,False
151,636,0.01041666666666663,7.248200199683197e-05,0.0908975601196289,False
154,883,0.03125,7.202000051620416e-05,0.0908823013305664,True
155,939,0.02083333333333337,7.637399903615005e-05,0.09088993072509766,True
156,636,0.01041666666666663,7.286600157385692e-05,0.0908975601196289,False
158,636,0.01041666666666663,7.557199933216907e-05,0.0908975601196289,False
163,10,0.04166666666666663,7.851999907870777e-05,0.0909585952758789,False
164,3200,0.01041666666666663,7.982399984030053e-05,0.0908975601196289,False
166,6830,0.01041666666666663,7.206800000858493e-05,0.0908975601196289,False
167,34,0.02083333333333337,7.687000106670894e-05,0.09093570709228516,False
169,6705,0.01041666666666663,7.159700180636719e-05,0.0908975601196289,False
171,962,0.03125,7.330800144700333e-05,0.0908823013305664,True
172,115,0.02083333333333337,8.932000127970241e-05,0.09088993072509766,False
174,565,0.02083333333333337,7.803300104569644e-05,0.09088993072509766,False
175,633,0.01041666666666663,7.235399971250445e-05,0.0908975601196289,False
176,636,0.01041666666666663,7.317099880310707e-05,0.0908975601196289,False
178,3331,0.0,7.137200009310618e-05,0.09090518951416016,False
179,980,0.02083333333333337,7.215200093924068e-05,0.09088993072509766,True
181,980,0.01041666666666663,7.075400208123028e-05,0.0908975601196289,True
182,129,0.03125,7.192199700511992e-05,0.0908823013305664,False
186,3380,0.04166666666666663,7.262000144692138e-05,0.09087467193603516,False
187,636,0.01041666666666663,7.18810006219428e-05,0.0908975601196289,False
189,813,0.02083333333333337,7.233200085465796e-05,0.09088993072509766,False
190,651,0.02083333333333337,7.331100277951919e-05,0.09088993072509766,False
192,5654,0.02083333333333337,7.177000225055963e-05,0.09088993072509766,True
193,4093,0.03125,7.36639995011501e-05,0.0908823013305664,True
194,6368,0.01041666666666663,7.152300167945214e-05,0.0908975601196289,True
198,4178,0.02083333333333337,7.275300231412984e-05,0.09088993072509766,True
199,3331,0.01041666666666663,8.743500075070187e-05,0.0908975601196289,False
204,16,0.02083333333333337,7.496400212403387e-05,0.09088993072509766,False
206,7991,0.03125,7.524700049543753e-05,0.0908823013305664,True
207,847,0.02083333333333337,7.208799797808751e-05,0.09088993072509766,True
209,8026,0.05208333333333337,7.908300176495686e-05,0.0908670425415039,True
214,10,0.04166666666666663,7.914500019978732e-05,0.0909585952758789,False
215,636,0.01041666666666663,7.274699964909814e-05,0.0908975601196289,False
216,636,0.01041666666666663,7.526899935328402e-05,0.0908975601196289,False
217,636,0.01041666666666663,7.208000170066953e-05,0.0908975601196289,False
219,5414,0.02083333333333337,7.799400191288441e-05,0.09088993072509766,True
220,4311,0.02083333333333337,7.332200038945302e-05,0.09088993072509766,True
221,636,0.01041666666666663,7.438600005116314e-05,0.0908975601196289,False
223,5448,0.04166666666666663,8.131499998853542e-05,0.09087467193603516,True
224,16,0.03125,7.371500032604672e-05,0.0908823013305664,False
225,855,0.01041666666666663,7.300699871848337e-05,0.0908975601196289,True
226,6687,0.02083333333333337,7.544400068582036e-05,0.09088993072509766,False
227,34,0.02083333333333337,7.558200013590977e-05,0.09093570709228516,False
