Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
0,104,0.01526717557251911,0.00010146200293092988,0.16746044158935547,True
1,66,0.01526717557251911,9.652700100559741e-05,0.16746044158935547,True
2,103,0.03816793893129766,9.571699774824083e-05,0.16743755340576172,True
3,148,0.08396946564885499,0.00010436700176796876,0.16739177703857422,True
4,15,0.022900763358778664,0.000114539001515368,0.16745281219482422,True
5,186,0.03053435114503822,9.901399971568026e-05,0.16744518280029297,False
6,181,0.06870229007633588,9.733700062497519e-05,0.16740703582763672,False
7,157,0.01526717557251911,0.00010528400162002072,0.16746044158935547,True
8,128,0.01526717557251911,0.00013031200069235638,0.16746044158935547,True
9,148,0.022900763358778664,0.00010148599903914146,0.16745281219482422,True
10,16,0.04580152671755722,0.00010051400022348389,0.16742992401123047,True
11,86,0.01526717557251911,0.00012053099999320693,0.16746044158935547,True
12,130,0.03816793893129766,0.0001301119991694577,0.16743755340576172,True
13,122,0.007633587786259555,0.00010101199950440787,0.16746807098388672,True
14,191,0.03816793893129766,0.00010372399992775172,0.16743755340576172,True
15,194,0.0,9.752799815032631e-05,0.16747570037841797,True
16,79,0.007633587786259555,0.00010039100016001612,0.16746807098388672,True
17,140,0.01526717557251911,9.936299829860218e-05,0.16746044158935547,True
18,155,0.03053435114503822,0.00011954900037380867,0.16744518280029297,True
19,107,0.0,0.00011510799959069118,0.16747570037841797,True
20,24,0.01526717557251911,0.00013733999730902724,0.16746044158935547,True
21,49,0.03816793893129766,9.823700020206161e-05,0.16743755340576172,True
22,114,0.007633587786259555,9.63809980021324e-05,0.16746807098388672,True
23,19,0.01526717557251911,0.00010126699999091215,0.16746044158935547,True
24,13,0.0992366412213741,0.0001027409998641815,0.16737651824951172,True
25,70,0.0,9.563399726175703e-05,0.16747570037841797,True
26,155,0.007633587786259555,0.00010078700142912567,0.16746807098388672,True
27,110,0.05343511450381677,0.00010550099977990612,0.16742229461669922,True
28,133,0.01526717557251911,0.0001107320022128988,0.16746044158935547,False
29,29,0.09160305343511455,0.00010307200136594474,0.16738414764404297,True
30,35,0.03816793893129766,0.0001006519996735733,0.16743755340576172,True
31,196,0.022900763358778664,0.00010758300049928948,0.16745281219482422,True
32,82,0.007633587786259555,9.796399899641983e-05,0.16746807098388672,True
33,62,0.07633587786259544,0.00010021100024459884,0.16739940643310547,True
34,172,0.022900763358778664,0.00010037199899670668,0.16745281219482422,True
35,114,0.007633587786259555,9.67779997154139e-05,0.16746807098388672,True
36,138,0.01526717557251911,0.0001906669967866037,0.16746044158935547,True
37,18,0.01526717557251911,0.00010495599781279452,0.16746044158935547,True
38,37,0.01526717557251911,0.00010814299821504392,0.16746044158935547,True
39,124,0.03053435114503822,0.00010113499956787564,0.16744518280029297,True
40,132,0.05343511450381677,0.00011231900134589523,0.16742229461669922,True
41,20,0.05343511450381677,0.0001071539991244208,0.16742229461669922,True
42,169,0.0,9.116199726122431e-05,0.16747570037841797,True
43,156,0.007633587786259555,9.265599874197505e-05,0.16746807098388672,True
44,199,0.0992366412213741,9.497700011706911e-05,0.16737651824951172,True
45,73,0.022900763358778664,9.464899994782172e-05,0.16745281219482422,True
46,19,0.022900763358778664,9.503000183030963e-05,0.16745281219482422,True
47,93,0.08396946564885499,9.87210005405359e-05,0.16739177703857422,True
48,143,0.03053435114503822,9.48429988056887e-05,0.16744518280029297,True
49,46,0.01526717557251911,9.621600111131556e-05,0.16746044158935547,True
50,56,0.0,0.00010115000259247608,0.16747570037841797,True
51,23,0.007633587786259555,0.00011281999832135625,0.16746807098388672,True
52,19,0.03053435114503822,9.76999981503468e-05,0.16744518280029297,True
53,23,0.007633587786259555,9.489500007475726e-05,0.16746807098388672,True
54,180,0.03053435114503822,0.00011583900050027296,0.16744518280029297,True
55,127,0.022900763358778664,0.00010803300028783269,0.16745281219482422,False
56,71,0.06106870229007633,9.606999810785055e-05,0.16741466522216797,True
57,155,0.022900763358778664,0.00011302900020382367,0.16745281219482422,True
58,79,0.05343511450381677,9.51429974520579e-05,0.16742229461669922,True
59,70,0.01526717557251911,9.069199950317852e-05,0.16746044158935547,True
60,62,0.06870229007633588,9.838500045589171e-05,0.16740703582763672,True
61,43,0.06106870229007633,0.00010003999705077149,0.16741466522216797,False
62,73,0.01526717557251911,9.56840012804605e-05,0.16746044158935547,True
63,182,0.06870229007633588,9.16579992917832e-05,0.16740703582763672,True
64,185,0.0,9.568699897499755e-05,0.16747570037841797,True
65,17,0.01526717557251911,9.457099804421887e-05,0.16746044158935547,True
66,139,0.022900763358778664,9.545600187266245e-05,0.16745281219482422,True
67,56,0.06106870229007633,9.588800094206817e-05,0.16741466522216797,False
68,182,0.03816793893129766,0.0001026760000968352,0.16743755340576172,True
69,101,0.03816793893129766,9.693299944046885e-05,0.16743755340576172,True
70,79,0.04580152671755722,9.622799916542135e-05,0.16742992401123047,True
71,169,0.01526717557251911,0.0001005810008791741,0.16746044158935547,True
72,15,0.01526717557251911,9.636100003262982e-05,0.16746044158935547,True
73,101,0.04580152671755722,9.658700219006278e-05,0.16742992401123047,True
74,12,0.03816793893129766,9.634600064600818e-05,0.16743755340576172,False
75,72,0.007633587786259555,9.567300003254786e-05,0.16746807098388672,True
76,68,0.022900763358778664,9.901600060402416e-05,0.16745281219482422,True
77,97,0.01526717557251911,9.279400183004327e-05,0.16746044158935547,True
78,27,0.007633587786259555,9.471300290897489e-05,0.16746807098388672,True
