Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
0,16,23.677422733314543,0.0006065039997338317,0.7847528457641602,True
1,79,4.603376719211594,0.0003969080007664161,0.7844858169555664,True
2,339,13.84176341806271,0.00043598499905783683,0.7852258682250977,True
3,53,7.912088263966107,0.00044666499888990074,0.7864389419555664,True
4,26,6.512871399189391,0.0004377050008770311,0.7851190567016602,True
5,296,12.27063959820763,0.0004491780000535073,0.7850046157836914,True
6,109,35.951453592862926,0.0004203869993943954,0.7849740982055664,False
7,364,14.035846880812768,0.0004557860011118464,0.7861795425415039,False
8,276,57.4970332306319,0.00043389199890953023,0.7856378555297852,False
9,123,16.275861169153078,0.0004119100012758281,0.7852792739868164,True
10,143,16.334915417024682,0.000411648001318099,0.7850656509399414,True
11,34,19.69801008933011,0.00043057599941676017,0.7849512100219727,True
12,4,30.188007610765958,0.0004196740010229405,0.7852640151977539,True
13,111,8.88462120811631,0.000412393999795313,0.7846689224243164,False
14,257,11.518694233294514,0.00041612700078985654,0.7846689224243164,False
15,159,32.37148884342324,0.00044920399886905216,0.7857217788696289,True
16,267,145.48518717640883,0.00041690900070534553,0.7849588394165039,False
17,148,49.069376723067286,0.00062845600041328,0.7860574722290039,False
18,111,5.097006276795216,0.00039246399865078274,0.7844858169555664,True
19,257,8.993563696053537,0.0004966699998476543,0.7856912612915039,True
20,321,4.2962148638928594,0.0004257809996488504,0.7854394912719727,False
21,53,5.162276858115921,0.0004460060008568689,0.7851953506469727,True
22,69,12.214891927065608,0.0004344930002844194,0.7864770889282227,True
23,145,11.044473474752014,0.00040780199924483895,0.7845773696899414,True
24,91,35.35706345635994,0.0004421520006872015,0.7859201431274414,True
25,62,15.60540989124382,0.0005062950003775768,0.7854928970336914,True
26,165,20.391821850508762,0.00042571299854898825,0.7854089736938477,True
27,145,10.347212429869693,0.00044367900045472197,0.7848062515258789,True
28,105,22.448732304739508,0.00044765799975721166,0.7856073379516602,True
29,275,39.55614695612689,0.00044611000157601666,0.7853555679321289,False
30,379,4.965035730600588,0.0004427579988259822,0.7857751846313477,True
31,93,9.413689917846456,0.0004274319999240106,0.7856531143188477,True
32,361,15.878879331266846,0.0004277970001567155,0.7842874526977539,True
33,5,16.077562968313163,0.00043134999941685237,0.7849054336547852,True
34,359,11.700334188720664,0.00043394900058046915,0.7853555679321289,True
35,224,20.377378027391547,0.0005256160002318211,0.7852945327758789,True
36,341,17.06554123495522,0.0004348089987615822,0.7852563858032227,False
37,219,29.314724428307905,0.00040844399882189464,0.7845468521118164,True
38,114,33.463773325029564,0.0004512169998633908,0.7853784561157227,True
39,196,11.603469923264653,0.0004663029994844692,0.7856607437133789,True
40,388,16.6531916825467,0.0004307569997763494,0.7855081558227539,True
41,136,10.389705454355568,0.00044359300045471173,0.7854852676391602,False
42,22,37.20106224803564,0.0004379759993753396,0.7859811782836914,True
43,87,18.14968140987114,0.0004546149993984727,0.7861490249633789,True
44,208,10.476215173319337,0.0004170560005150037,0.7849740982055664,True
45,4,18.827393512564797,0.0004321119995438494,0.7851495742797852,True
46,363,12.66027762578638,0.00043161700159544125,0.7861032485961914,True
47,255,7.003216203904153,0.00044328799958748277,0.7851724624633789,True
48,229,14.34035030211738,0.0004052360000059707,0.7846689224243164,True
49,206,41.27835395906434,0.00046637700143037364,0.7865533828735352,False
50,318,48.24549188727088,0.00041027199949894566,0.7847528457641602,True
51,313,41.664411015810394,0.00041679599962662905,0.7853937149047852,True
52,62,11.363648947353946,0.00047736900160089135,0.7862253189086914,True
53,339,16.971545811138945,0.00043076800102426205,0.7853326797485352,True
54,388,12.62084634263214,0.0004136099996685516,0.7845468521118164,True
55,32,23.98414857780462,0.0004532959992502583,0.7855157852172852,True
56,158,25.179873830898526,0.00045160700028645806,0.7855997085571289,True
57,10,10.178773110313903,0.0004333020006015431,0.7857446670532227,True
58,149,6.03510696369159,0.0004095229996892158,0.7849130630493164,True
59,162,11.973653044111884,0.000583289000132936,0.7847681045532227,True
60,17,26.713075267981058,0.0004383209998195525,0.7853784561157227,True
61,225,26.439695779239557,0.00039278199983527884,0.7845010757446289,True
62,226,6.6611595499322895,0.00042983400089724455,0.7857294082641602,True
63,265,85.56723943902837,0.0004207719994155923,0.7848443984985352,True
64,308,14.69343723541806,0.0004919270013488131,0.7855386734008789,True
65,176,7.095278165164603,0.00045308200060389936,0.7858285903930664,False
66,285,25.061386531874824,0.00043152599937457126,0.7856149673461914,True
67,348,32.597866096052016,0.00042016499901365023,0.7847146987915039,True
