Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
0,8739,19.051014219271497,0.00013100100113661028,0.08194828033447266,False
1,7753,29.004383071335695,0.00013226100054453127,0.0819559097290039,False
4,1448,11.537429724921326,0.0001296339978580363,0.08193302154541016,True
7,8739,31.88509696820484,0.00013057200339972042,0.0819253921508789,False
8,994,3.1422927766417077,0.0001300330004596617,0.0819253921508789,False
10,7794,44.031391336546044,0.00016592700194451027,0.08197879791259766,False
14,7753,33.226249634654664,0.00013835500067216344,0.08197879791259766,False
15,6286,1.8413322143035311,0.00014783699953113683,0.08191776275634766,True
17,688,0.4463458536146438,0.00012643700029002503,0.08191776275634766,False
20,6315,6.780502722834452,0.00013309099813341163,0.0819253921508789,False
23,5177,22.53475680386242,0.00012846800018451177,0.08193302154541016,False
24,8739,28.00167644610926,0.0001298280003538821,0.08194828033447266,False
25,994,43.37517244259661,0.00013853500058758073,0.08191776275634766,False
27,6315,11.039069029046255,0.0001268029991479125,0.08191776275634766,False
35,8689,14.154518892621116,0.00012878100096713752,0.08191776275634766,False
36,5330,28.86571876229952,0.00013764200048171915,0.0819864273071289,False
45,7753,31.581363851451123,0.00013302099978318438,0.08197879791259766,False
47,7794,45.430965920144835,0.0001338399997621309,0.08197879791259766,False
49,8739,31.975271229179153,0.00015225099923554808,0.08193302154541016,False
51,7034,32.613219942561045,0.00012847600009990856,0.0819253921508789,True
52,1451,14.000440038206085,0.00013311700240592472,0.08194828033447266,True
53,7753,56.00785779548078,0.00014349699995364062,0.08197879791259766,False
54,6375,9.70347588624743,0.00016862199845490977,0.0819406509399414,False
56,7753,36.78842810557216,0.000143828998261597,0.08197879791259766,False
57,3125,37.49163996635674,0.0001347879988315981,0.0819864273071289,False
60,8226,12.421307588795235,0.00012871000217273831,0.08193302154541016,False
63,8739,21.56924029523722,0.00016320900249411352,0.0819406509399414,False
65,3406,21.94703134249324,0.00013916600073571317,0.08194828033447266,False
70,7034,12.809747579229942,0.00013096000111545436,0.0819559097290039,True
74,6937,13.326807600321809,0.0001429679978173226,0.0819559097290039,True
75,4624,12.601308442493904,0.00013410199971986003,0.0819253921508789,True
78,4617,4.371971622763841,0.00012944699847139418,0.08191776275634766,True
79,6735,19.143779333733526,0.00013219600077718496,0.08196353912353516,False
80,1448,11.702380749495918,0.00013804699847241864,0.0819253921508789,True
81,1451,11.340868958078024,0.00013003999993088655,0.0819406509399414,True
82,1373,55.4822419921244,0.00015697599883424118,0.08196353912353516,False
83,7753,37.08369578227047,0.0001467300025979057,0.0819864273071289,False
87,7753,22.6164589363144,0.00017131200002040714,0.08196353912353516,False
88,7753,24.254437268983033,0.0001367110016872175,0.0819711685180664,False
91,7753,33.871947400048306,0.00013396600115811452,0.0819711685180664,False
96,8707,56.90788349909334,0.000136804002977442,0.0819711685180664,False
97,6479,8.030906352600484,0.0001386379990435671,0.0819253921508789,False
100,8093,34.831537940696236,0.00012944000263814814,0.0819406509399414,False
104,6722,19.79070002940134,0.0001297210001212079,0.08193302154541016,False
105,7753,42.78608916633388,0.00014157300029182807,0.0819864273071289,False
106,6171,16.36047453959587,0.00013740900249104016,0.08194828033447266,True
111,7009,18.3909178262767,0.00012908599819638766,0.0819406509399414,True
113,7062,5.351684000690489,0.00013781499728793278,0.08193302154541016,True
114,3392,18.894196629850462,0.0001319090006290935,0.0819559097290039,False
115,5801,11.880529211784935,0.00013801699969917536,0.0819406509399414,False
117,55,10.091926913813092,0.00012957199942320585,0.08194828033447266,False
120,6937,14.87735750652801,0.00012761299876729026,0.08191776275634766,True
121,7105,3.588110813956618,0.00012897600026917644,0.0819253921508789,True
134,5990,23.374009660088138,0.00014210500012268312,0.08191776275634766,True
135,3353,16.360242439875545,0.0001414440012013074,0.08193302154541016,False
136,6315,12.781505377435582,0.0001302739983657375,0.08194828033447266,True
139,5225,28.277608357082915,0.00013775000115856528,0.08194828033447266,False
141,8089,39.32220678238981,0.00014176700278767385,0.08194828033447266,False
142,3267,24.358936457628403,0.0001281629993172828,0.08191776275634766,False
149,3348,11.797538780734385,0.00012968000010005198,0.0819253921508789,False
154,6230,26.203724625429857,0.00013263399887364358,0.0819711685180664,False
155,6149,24.741850916837137,0.0001312179992964957,0.0819559097290039,False
156,6305,4.2960044381302875,0.0001365650023217313,0.08193302154541016,True
157,6297,17.92885747183034,0.00014046500291442499,0.08196353912353516,False
158,8778,2.0,0.00016950099961832166,0.0819253921508789,True
160,5711,17.603369212498446,0.00012820200208807364,0.08191776275634766,True
163,6215,43.58648879199531,0.0001305780024267733,0.0819406509399414,False
166,6149,13.364582732658704,0.00013272400246933103,0.08194828033447266,False
170,890,12.542365501156105,0.00013086399849271402,0.08194828033447266,True
172,4973,9.000849786958872,0.00013057099931756966,0.08193302154541016,False
173,6722,24.313579933212033,0.00013267200120026246,0.0819406509399414,False
174,1466,11.930244815470012,0.0001574990019435063,0.0819406509399414,False
177,3364,9.885031605431342,0.0001515319963800721,0.0819406509399414,False
178,867,4.0,0.0001289749998250045,0.08193302154541016,True
181,6665,7.428311845144874,0.000131590997625608,0.0819253921508789,False
182,5565,10.82050418488162,0.00012984400018467568,0.0819406509399414,True
183,3724,10.915624717578263,0.00016500900164828636,0.08194828033447266,False
185,6707,6.852158680036989,0.00013348199718166143,0.0819406509399414,False
186,8177,26.784394367743097,0.00013959699936094694,0.0819864273071289,False
187,3270,2.8387905289457445,0.00013855500219506212,0.0819253921508789,False
191,598,14.599219768446083,0.00013164000120013952,0.0819559097290039,False
192,3278,12.689712259888486,0.0001323590004176367,0.0819559097290039,False
193,8177,22.6261122738157,0.00013606200081994757,0.08194828033447266,False
194,6418,10.13774798652174,0.00013209099779487588,0.08193302154541016,True
195,867,10.421583133649259,0.0001299030009249691,0.0819559097290039,True
196,50,45.491087735392966,0.00013062400103081018,0.0819559097290039,False
202,6305,2.331740844402076,0.00012896800035377964,0.0819253921508789,True
204,991,6.375303106385012,0.00013702000069315545,0.0819406509399414,True
205,6735,62.48799423633393,0.00013214499995228834,0.08193302154541016,False
206,7947,20.572260419174025,0.0001350230013485998,0.0819406509399414,True
207,6782,6.0529828934753045,0.0001319010007136967,0.0819253921508789,False
210,5865,11.712396746847299,0.00013101600052323192,0.0819253921508789,False
212,8765,5.305680952998462,0.0001481100007367786,0.0819253921508789,True
214,50,61.08488024661995,0.0001384009992762003,0.0819559097290039,False
216,1297,90.8366173566755,0.0001292910019401461,0.08191776275634766,False
217,5915,1.2470656048025528,0.00014562500291503966,0.08191776275634766,False
218,4867,10.128619261303937,0.00014237299910746515,0.0819406509399414,False
219,5463,11.850885505578367,0.00014403699969989248,0.0819253921508789,True
221,7070,3.7534204398298328,0.00012819000039598905,0.0819253921508789,False
226,6687,11.501719661244127,0.00013986799967824481,0.0819253921508789,False
227,8739,16.59548366103361,0.00013973100067232735,0.0819711685180664,False
228,6985,2.9146967325036908,0.00014230000306270085,0.0819253921508789,False
229,6457,16.14428217927691,0.00014434300101129338,0.0819406509399414,True
231,6315,15.060744654444068,0.00013332000162336044,0.08196353912353516,True
233,6288,8.343491909640004,0.00012976200014236383,0.08194828033447266,False
234,5565,5.801323978116211,0.0001304399993387051,0.08193302154541016,True
240,1472,4.4460858961372764,0.0001380949979647994,0.08191776275634766,False
241,4867,7.835921081785587,0.00012964299821760505,0.08193302154541016,False
245,5915,0.0013325474483171609,0.00013767099881079048,0.08191776275634766,False
250,46,9.472879774589572,0.0001479700003983453,0.08193302154541016,False
251,2820,3.5807628660223654,0.00012905699986731634,0.0819253921508789,False
252,6149,20.730358006969524,0.00016221899932133965,0.08196353912353516,False
257,4700,18.02873502541754,0.00013562199819716625,0.08194828033447266,False
258,6665,7.030893563443451,0.0001270159991690889,0.08193302154541016,False
259,1126,39.99874419584939,0.00013358500291360542,0.08196353912353516,False
260,6472,4.97708485032242,0.00014580100105376914,0.08193302154541016,True
261,8089,4.215157551102947,0.00013458800094667822,0.08193302154541016,False
269,890,7.952604943974646,0.00014316899978439324,0.0819253921508789,True
274,8778,2.0,0.00012838399925385602,0.0819253921508789,True
276,1077,19.666138024914588,0.00013536400001612492,0.08197879791259766,True
278,6416,5.578528071122037,0.00012771800174959935,0.08191776275634766,True
279,6418,4.180771583866504,0.00013150100130587816,0.08191776275634766,True
284,6305,4.009961816450604,0.0001374750027025584,0.08193302154541016,True
285,8191,13.909436222616982,0.00013009599933866411,0.08191776275634766,False
286,8247,8.308584658956082,0.00015312899995478801,0.08193302154541016,False
288,867,0.0,0.0001272610024898313,0.08191776275634766,True
289,6707,14.646857222004126,0.00013132900130585767,0.0819253921508789,False
290,6440,4.032867559376165,0.000130749998788815,0.08193302154541016,True
292,6707,15.626288792419599,0.00013167900033295155,0.08193302154541016,False
294,1053,20.329573565571305,0.00014335800005937926,0.0819711685180664,True
298,4177,7.711613335957716,0.00013563000175054185,0.0819406509399414,True
299,8782,10.588967995800772,0.00014516299779643305,0.0819406509399414,True
306,5677,21.24907218088241,0.0001269489985133987,0.08191776275634766,True
310,6315,7.4999543203820105,0.00014070700126467273,0.0819406509399414,True
312,50,64.61726333790807,0.00012952500037499703,0.0819559097290039,False
316,7070,5.939430810964158,0.00012952900215168484,0.08193302154541016,False
317,5526,4.734707702224234,0.00012921700181323104,0.08191776275634766,True
319,4700,9.928526615194844,0.0001256299983651843,0.08191776275634766,False
