Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
0,60,0.0923568153130438,0.00014213000008567178,0.2705392837524414,True
1,7,0.10715435482011665,0.00015221100011331146,0.2706003189086914,True
2,271,0.01790752682565669,0.00017240100009985326,0.2705240249633789,False
3,372,0.07528996729586217,0.00014492000013888173,0.27060794830322266,True
4,155,0.09083578271444845,0.00014306700018096308,0.2705850601196289,True
5,171,0.0559569165155109,0.00013959700004306796,0.2705545425415039,False
6,181,0.015420552943520379,0.00014437400000133493,0.27060794830322266,True
7,74,0.07653820006117379,0.0001516459999493236,0.27059268951416016,True
8,342,0.07401551942782415,0.0001532999999653839,0.2705850601196289,True
9,75,0.12491377861556717,0.0001465599998482503,0.2706155776977539,True
10,39,0.055541286294928785,0.00014763400008632743,0.27060794830322266,True
11,191,0.1525939076223121,0.00014777400019738707,0.2706460952758789,True
12,384,0.06562020753335915,0.00014387400005944073,0.2706155776977539,True
13,320,0.08660506362852327,0.00015067399999679765,0.2706460952758789,True
14,298,0.06483188555475547,0.0001593819999925472,0.27059268951416016,False
15,206,0.0726647420322462,0.00015749299996059563,0.27060794830322266,False
16,145,0.09675301411836773,0.0001501420001659426,0.2706308364868164,False
17,20,0.08040814856612023,0.0001440060000277299,0.27062320709228516,False
18,343,0.021516927840258514,0.00014080500000090979,0.27051639556884766,True
19,214,0.06800051469111634,0.00014568300002792967,0.27059268951416016,False
20,72,0.08400929952852944,0.00015236600006574008,0.2706460952758789,False
21,81,0.04163631238158783,0.00013895400002184033,0.2705698013305664,True
22,2,0.026164072803622943,0.00014076999991630146,0.2705392837524414,True
23,386,0.0515853748524615,0.00014126700011729554,0.2706003189086914,False
24,255,0.011299383786115223,0.0001387890001751657,0.2705240249633789,False
25,131,0.08184553291945053,0.00014315999987957184,0.27060794830322266,False
26,72,0.08199160003154192,0.00014623000015490106,0.2706308364868164,False
27,202,0.040925299036946014,0.00044144899993625586,0.27054691314697266,True
28,55,0.056606095534438794,0.00014277300010689942,0.2706003189086914,True
29,55,0.057498611675383254,0.00014159199986352178,0.27059268951416016,True
30,357,0.1932359073545133,0.00015251499985424743,0.2707681655883789,False
31,223,0.06677596449674641,0.00014447400008066325,0.27056217193603516,False
32,350,0.0639287954596218,0.00015798799995536683,0.27057743072509766,False
33,70,0.07653084557903603,0.00014147899992167368,0.2705850601196289,False
34,85,0.054208970271797795,0.00014061299998502363,0.27056217193603516,True
35,152,0.23239540611091353,0.0001555129999815108,0.27080631256103516,False
36,225,0.05737048660661198,0.0001470469999276247,0.2705392837524414,True
37,65,0.04423082319671195,0.0001492030000918021,0.27054691314697266,True
