Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
0,21,1.1752616704418928,0.023570798999998033,13.699767112731934,False
1,1,2.8560247144168707,0.014487632999987454,13.698081016540527,True
2,3,5.921595661738177,0.008217935999994097,13.700089454650879,True
3,2,3.80055599445245,0.007429329999979473,13.697208404541016,True
4,1,2.3117620912372394,0.00919847200000845,13.696768760681152,True
5,5,1.5206174683257077,0.01002686999999014,13.69925308227539,True
6,6,0.6818830140995148,0.015005150999996886,13.69609546661377,True
7,28,0.7463117939975803,0.019863189999995257,13.698221206665039,False
8,6,1.7410105002539626,0.020167245000010325,13.699288368225098,True
9,0,3.6149500509887518,0.013906577000000198,13.700676918029785,False
10,7,0.84992692244463,0.011971316000000343,13.698369979858398,True
11,11,0.6555647528964124,0.019792376999987482,13.696065902709961,True
12,6,1.250586748883439,0.020606689999993932,13.69955825805664,False
13,13,0.44705828566258893,0.016560151000021506,13.697580337524414,True
14,14,0.8155592807202328,0.013873036999996202,13.69656753540039,True
15,6,1.9607186760554594,0.0179270999999801,13.69892406463623,False
16,16,0.9257308823849572,0.010384670000007645,13.699773788452148,True
17,11,0.541901838286422,0.009028706999998803,13.696874618530273,False
18,18,2.1183362188270207,0.017159283000012238,13.698376655578613,True
19,19,0.48077854563768646,0.020753949000010152,13.696035385131836,True
20,18,1.64769082739207,0.00875776399999495,13.698695182800293,True
21,21,1.822316377237805,0.021639758000020493,13.699226379394531,True
22,10,1.2688913437261953,0.03079860699997994,13.69869613647461,False
23,19,0.8550794967230277,0.00898718300001633,13.69788932800293,True
24,6,1.1749440652158119,0.01736044899999456,13.698060035705566,False
25,25,0.46319312383095756,0.009468665000014198,13.696513175964355,True
26,9,0.6477683294841847,0.016086630000017976,13.696249008178711,False
27,27,1.3277281347415248,0.02387697599999683,13.697304725646973,True
28,17,0.6897492821687057,0.010772374999987733,13.696833610534668,False
29,25,1.3748533602218693,0.01633291199999576,13.699337005615234,True
