Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
0,2330,72.2067797067194,0.0011383609999029431,2.18019962310791,True
1,3129,75.72536994863027,0.0011664459998428356,2.1802072525024414,False
2,1311,56.39050695955692,0.0011340849996486213,2.1810083389282227,True
3,3530,59.238708561911594,0.0011498259991640225,2.180588722229004,True
4,320,45.118937226733756,0.0011647390019788872,2.181534767150879,True
5,1323,49.49830531823696,0.00107567899976857,2.1788644790649414,False
6,3562,76.9546845211055,0.0013215350008977111,2.180375099182129,True
7,3108,64.9811913561174,0.0011344310005370062,2.180344581604004,True
8,1137,57.213945540133736,0.0011201130000699777,2.178055763244629,True
9,3293,48.16270341457454,0.0011004219995811582,2.1788110733032227,False
10,2789,52.64798127727104,0.001184885000839131,2.1802072525024414,True
11,3190,37.03892207992211,0.0011578209996514488,2.1788110733032227,False
12,3349,47.91971711818677,0.001123768997786101,2.179680824279785,True
13,989,29.178917950852167,0.0010376930003985763,2.1770334243774414,True
14,1887,51.651570232419104,0.0011123030017188285,2.1793603897094727,True
15,775,46.736845935108676,0.0011279379978077486,2.179558753967285,False
16,2098,55.85368463231447,0.001147669001511531,2.1800012588500977,False
17,1088,69.43593881860157,0.001109728000301402,2.1795434951782227,True
18,1561,64.76349851054032,0.00119896399701247,2.1795969009399414,False
19,1436,75.46747230284892,0.0012570159997267183,2.180596351623535,False
20,872,61.874351269615076,0.0011321199999656528,2.1803064346313477,True
21,2551,29.905674492457035,0.0010879129986278713,2.177964210510254,True
22,1667,30.358786926509076,0.001107333999243565,2.1784372329711914,False
23,226,41.37169344351369,0.001249935998203,2.1778345108032227,True
24,2312,54.55215413853864,0.0010943939996650442,2.1787118911743164,True
25,2769,28.74449069440065,0.0010740910001914017,2.1770334243774414,True
26,3504,36.76581937872951,0.0011198949978279416,2.180253028869629,True
27,745,40.91287486583091,0.0010844600001291838,2.1782236099243164,True
28,106,49.497328204013535,0.001131955003074836,2.1796884536743164,False
29,3240,41.10959294871368,0.0011389339997549541,2.1790552139282227,True
30,841,77.24282075927569,0.0011514159996295348,2.180253028869629,False
31,621,72.91410242980655,0.0011735929983842652,2.18172550201416,True
32,2907,48.87173551316705,0.0011356049981259275,2.18019962310791,True
33,465,59.02622905944312,0.0011714789980032947,2.179436683654785,False
34,580,41.496645431389176,0.001190409002447268,2.1801156997680664,True
