Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
0,243,0.12361111111111112,0.0021453690000043935,4.984421730041504,False
1,76,0.022222222222222254,0.0022786449999330216,4.98861026763916,True
2,25,0.10555555555555551,0.0021476919999940947,4.984940528869629,True
3,248,0.07499999999999996,0.0022546749999037274,4.987336158752441,False
4,213,0.033333333333333326,0.002259120000076109,4.987809181213379,False
5,210,0.036111111111111094,0.002251310999895395,4.987793922424316,False
6,182,0.03194444444444444,0.0024312089999511954,4.98787784576416,False
7,169,0.02083333333333337,0.002301098999964779,4.988968849182129,False
8,26,0.03888888888888886,0.0022192019999920376,4.987534523010254,True
9,166,0.026388888888888906,0.0023116040000559224,4.988518714904785,False
10,120,0.009722222222222188,0.002338053000016771,4.989617347717285,True
11,119,0.11805555555555558,0.0022000489999527417,4.985634803771973,True
12,37,0.03749999999999998,0.0022999669999990147,4.98763370513916,True
13,77,0.022222222222222254,0.002442067000060888,4.988358497619629,True
14,119,0.125,0.002520936999985679,4.985596656799316,True
15,82,0.019444444444444486,0.0022967619999008093,4.988495826721191,True
16,62,0.033333333333333326,0.002290128999902663,4.988205909729004,True
17,223,0.036111111111111094,0.0023732379999046316,4.987671852111816,False
18,247,0.03194444444444444,0.002302869000004648,4.98787784576416,False
19,204,0.030555555555555558,0.002458730000057585,4.988007545471191,False
20,90,0.20277777777777772,0.0020378169999730744,4.980072975158691,True
21,31,0.14166666666666672,0.002180577999979505,4.983796119689941,True
22,227,0.09999999999999998,0.0021883089999619187,4.985245704650879,False
23,92,0.11944444444444446,0.0021018319999939195,4.983582496643066,True
24,92,0.12638888888888888,0.0020721590000221113,4.983330726623535,True
25,17,0.033333333333333326,0.0022908060000190744,4.988205909729004,True
26,41,0.01666666666666672,0.002275818000043728,4.988633155822754,True
27,95,0.015277777777777724,0.002289150000024165,4.988823890686035,True
28,220,0.019444444444444486,0.0023426239999935206,4.988678932189941,False
29,36,0.022222222222222254,0.0026741280000806,4.988358497619629,True
30,104,0.13888888888888884,0.0021143589999610413,4.982590675354004,True
31,54,0.023611111111111138,0.002297741000006681,4.988656044006348,True
32,4,0.022222222222222254,0.0022692269999424752,4.988358497619629,True
33,10,0.061111111111111116,0.0023558259999845177,4.986924171447754,True
34,215,0.0444444444444444,0.0022545080000782036,4.987534523010254,False
35,36,0.030555555555555558,0.002295150999998441,4.987977027893066,True
36,40,0.03194444444444444,0.0023289389999945342,4.98922061920166,True
37,210,0.029166666666666674,0.0022780479999937597,4.988015174865723,False
38,153,0.02777777777777779,0.0022768719999248788,4.988205909729004,False
39,40,0.012499999999999956,0.002292613000008714,4.989388465881348,True
40,54,0.012499999999999956,0.002342280999982904,4.988900184631348,True
41,54,0.04583333333333328,0.002221228999928826,4.987954139709473,True
42,140,0.03749999999999998,0.0022520940000276823,4.98818302154541,False
43,168,0.05833333333333335,0.0022171210000578867,4.986725807189941,False
44,54,0.009722222222222188,0.0023181960000329127,4.98922061920166,True
45,129,0.1347222222222222,0.002377866999950129,4.982857704162598,False
46,228,0.11388888888888893,0.002161781000040719,4.985016822814941,False
47,183,0.13194444444444442,0.002215323999962493,4.983025550842285,False
48,14,0.05277777777777781,0.0022507660000883334,4.986847877502441,True
49,143,0.018055555555555602,0.0024157990000048812,4.988808631896973,False
50,158,0.10138888888888886,0.002138825999963956,4.984444618225098,False
