Test Index,Train Index,Score,Computing Time (s),Space Usage (MB),Same Class
0,8,0.4927585985432776,0.5908611119994021,4.035386085510254,True
1,0,5.9122085772436535,0.55963551899913,4.058468818664551,True
2,6,4.912758331401639,0.5821267990031629,4.280294418334961,True
3,19,12.484462924055554,0.58256726000036,4.379175186157227,False
4,19,13.268313518516809,0.6287388160017144,4.1300554275512695,False
5,13,67.5185474478245,0.582969533999858,4.619041442871094,False
6,13,73.5426894259138,0.5850889390021621,4.738771438598633,False
7,6,1.8583901654623585,0.5762420999999449,4.791399002075195,True
8,1,7.641215888844244,0.6167461440018087,4.820169448852539,True
9,3,1.777188649850143,0.582241875003092,4.884941101074219,True
10,17,21.21443566515328,0.6605693480014452,5.308015823364258,True
11,18,0.5724730145786099,0.6214167790021747,5.381385803222656,True
12,19,0.5959688487470552,0.6055327399990347,5.42167854309082,True
13,17,15.007881322730382,0.6087814249985968,5.519193649291992,True
14,11,10.287978531248072,0.6340882250005961,5.78812313079834,True
15,13,13.677303323677183,0.6145876850023342,5.692106246948242,True
16,4,3.6332880926268896,0.5844709670018347,5.737090110778809,False
17,14,66.22502428546584,0.6262214769994898,5.954693794250488,True
18,12,4.669766086046827,0.5776220920015476,6.079862594604492,True
19,14,29.564595021341752,0.5943471339996904,6.232965469360352,True
